#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.4350  -10.6018  -10.6018   -7.2971   -7.2971   -3.2275   -3.2275   -2.7051   -2.7051   -1.1238   -1.1238    1.7241    1.7241    2.0688    2.0688    3.2530    3.2530    4.9393    4.9426    4.9745    4.9800    5.5519    5.5647
  0.4558  -10.6745  -10.6745   -7.2332   -7.2332   -3.2140   -3.2140   -2.6036   -2.6036   -1.0888   -1.0888    1.6940    1.6941    2.1155    2.1155    3.2455    3.2455    4.8812    4.8831    4.8979    4.9012    5.4901    5.5025
  0.4765  -10.7452  -10.7452   -7.1735   -7.1735   -3.1924   -3.1924   -2.4996   -2.4996   -1.0579   -1.0579    1.6684    1.6685    2.1553    2.1553    3.2412    3.2413    4.8127    4.8175    4.8344    4.8383    5.4348    5.4469
  0.4972  -10.8139  -10.8139   -7.1181   -7.1181   -3.1621   -3.1621   -2.3939   -2.3939   -1.0309   -1.0309    1.6477    1.6478    2.1869    2.1869    3.2403    3.2404    4.7411    4.7469    4.7805    4.7861    5.3868    5.3984
  0.5179  -10.8804  -10.8804   -7.0672   -7.0672   -3.1228   -3.1228   -2.2870   -2.2870   -1.0078   -1.0078    1.6318    1.6319    2.2098    2.2099    3.2420    3.2422    4.6727    4.6787    4.7296    4.7362    5.3464    5.3574
  0.5386  -10.9446  -10.9446   -7.0211   -7.0211   -3.0743   -3.0743   -2.1793   -2.1793   -0.9885   -0.9885    1.6207    1.6208    2.2242    2.2242    3.2453    3.2454    4.6084    4.6145    4.6801    4.6876    5.3137    5.3242
  0.5593  -11.0066  -11.0066   -6.9796   -6.9796   -3.0165   -3.0165   -2.0715   -2.0715   -0.9726   -0.9726    1.6142    1.6142    2.2306    2.2306    3.2482    3.2483    4.5483    4.5544    4.6315    4.6397    5.2886    5.2986
  0.5801  -11.0662  -11.0662   -6.9429   -6.9429   -2.9496   -2.9496   -1.9641   -1.9641   -0.9598   -0.9598    1.6119    1.6120    2.2299    2.2299    3.2486    3.2488    4.4922    4.4985    4.5834    4.5925    5.2703    5.2799
  0.6008  -11.1234  -11.1234   -6.9107   -6.9107   -2.8737   -2.8737   -1.8578   -1.8578   -0.9495   -0.9494    1.6136    1.6136    2.2232    2.2232    3.2441    3.2443    4.4400    4.4463    4.5361    4.5459    5.2578    5.2672
  0.6215  -11.1781  -11.1780   -6.8829   -6.8829   -2.7892   -2.7892   -1.7534   -1.7534   -0.9410   -0.9409    1.6187    1.6187    2.2118    2.2118    3.2327    3.2330    4.3911    4.3974    4.4894    4.4999    5.2496    5.2588
  0.6422  -11.2302  -11.2302   -6.8593   -6.8593   -2.6966   -2.6966   -1.6518   -1.6518   -0.9335   -0.9335    1.6267    1.6268    2.1967    2.1968    3.2126    3.2129    4.3447    4.3510    4.4437    4.4547    5.2438    5.2529
  0.6629  -11.2797  -11.2797   -6.8394   -6.8394   -2.5963   -2.5962   -1.5541   -1.5540   -0.9259   -0.9259    1.6371    1.6371    2.1792    2.1792    3.1825    3.1828    4.2999    4.3063    4.3992    4.4107    5.2385    5.2476
  0.6836  -11.3266  -11.3266   -6.8231   -6.8230   -2.4890   -2.4890   -1.4616   -1.4616   -0.9169   -0.9168    1.6489    1.6490    2.1602    2.1603    3.1419    3.1422    4.2560    4.2625    4.3560    4.3679    5.2319    5.2411
