#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.7041  -11.9615  -11.9556   -7.7275   -7.6931   -2.5984   -2.1903   -1.5845   -1.2500   -0.7949   -0.7493    0.9766    1.1776    1.4948    2.1329    2.4093    2.8245    3.7554    3.7758    4.0063    4.0160    4.8499    4.8684
  0.7377  -12.0108  -12.0056   -7.7034   -7.6728   -2.4449   -2.0751   -1.4319   -1.1705   -0.7223   -0.6908    0.9422    1.0967    1.5112    2.0925    2.3483    2.7424    3.6933    3.7080    3.9470    3.9545    4.8029    4.8253
  0.7712  -12.0540  -12.0493   -7.6839   -7.6573   -2.2928   -1.9742   -1.2692   -1.0994   -0.6554   -0.6216    0.8818    1.0055    1.5404    2.0048    2.3400    2.6588    3.6365    3.6447    3.8931    3.8992    4.7551    4.7807
  0.8047  -12.0907  -12.0867   -7.6684   -7.6460   -2.1496   -1.8926   -1.0953   -1.0242   -0.5988   -0.5455    0.7833    0.9087    1.5739    1.8994    2.3653    2.5852    3.5858    3.5885    3.8454    3.8505    4.7082    4.7357
  0.8382  -12.1208  -12.1176   -7.6562   -7.6381   -2.0236   -1.8317   -0.9534   -0.8940   -0.5505   -0.4699    0.6511    0.7957    1.6036    1.8041    2.4047    2.5325    3.5391    3.5440    3.8045    3.8090    4.6640    4.6918
  0.8718  -12.1442  -12.1418   -7.6467   -7.6331   -1.9215   -1.7904   -0.8529   -0.7080   -0.5060   -0.3951    0.4986    0.6553    1.6234    1.7322    2.4471    2.5060    3.5008    3.5088    3.7710    3.7751    4.6251    4.6507
  0.9053  -12.1609  -12.1593   -7.6396   -7.6306   -1.8463   -1.7667   -0.7486   -0.5757   -0.4198   -0.3171    0.3408    0.4889    1.6328    1.6853    2.4837    2.5023    3.4733    3.4820    3.7458    3.7497    4.5948    4.6152
  0.9388  -12.1708  -12.1700   -7.6346   -7.6301   -1.7966   -1.7594   -0.6540   -0.5554   -0.2625   -0.2334    0.2057    0.3125    1.6371    1.6581    2.5074    2.5100    3.4576    3.4642    3.7299    3.7337    4.5765    4.5893
  0.9724  -12.1738  -12.1738   -7.6314   -7.6314   -1.7688   -1.7687   -0.5866   -0.5866   -0.1790   -0.1790    0.1792    0.1792    1.6437    1.6438    2.5151    2.5151    3.4540    3.4564    3.7245    3.7283    4.5727    4.5775
  0.9724  -12.1738  -12.1738   -7.6314   -7.6314   -1.7688   -1.7687   -0.5866   -0.5866   -0.1790   -0.1790    0.1792    0.1792    1.6437    1.6438    2.5151    2.5151    3.4540    3.4564    3.7245    3.7283    4.5727    4.5775
  1.0014  -12.1716  -12.1709   -7.6341   -7.6301   -1.7918   -1.7597   -0.6436   -0.5571   -0.2437   -0.2216    0.1930    0.2896    1.6379    1.6555    2.5099    2.5106    3.4565    3.4624    3.7286    3.7323    4.5750    4.5870
  1.0304  -12.1642  -12.1628   -7.6381   -7.6302   -1.8309   -1.7632   -0.7226   -0.5628   -0.3780   -0.2940    0.3009    0.4403    1.6350    1.6758    2.4954    2.4999    3.4680    3.4762    3.7407    3.7443    4.5883    4.6074
